id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers
d6bb30c8a7624d1c8f47d771539731b1,basketball_ncaab,NCAAB,2025-11-09T17:00:00Z,Harvard Crimson,New Hampshire Wildcats,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2025-11-09T16:07:05Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -2000}, {'name': 'New Hampshire Wildcats', 'price': 980}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -110, 'point': -15.5}, {'name': 'New Hampshire Wildcats', 'price': -110, 'point': 15.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Over', 'price': -105, 'point': 148.5}, {'name': 'Under', 'price': -115, 'point': 148.5}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-11-09T16:09:54Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -1800}, {'name': 'New Hampshire Wildcats', 'price': 1000}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -112, 'point': -15.5}, {'name': 'New Hampshire Wildcats', 'price': -108, 'point': 15.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -112, 'point': 147.5}, {'name': 'Under', 'price': -108, 'point': 147.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2025-11-09T16:10:23Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -115, 'point': -15.0}, {'name': 'New Hampshire Wildcats', 'price': -105, 'point': 15.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 148.0}, {'name': 'Under', 'price': -110, 'point': 148.0}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2025-11-09T16:10:19Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -115, 'point': -15.5}, {'name': 'New Hampshire Wildcats', 'price': -105, 'point': 15.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Over', 'price': -117, 'point': 147.5}, {'name': 'Under', 'price': -103, 'point': 147.5}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2025-11-09T16:10:06Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -111, 'point': -15.5}, {'name': 'New Hampshire Wildcats', 'price': -101, 'point': 15.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Over', 'price': -115, 'point': 147.5}, {'name': 'Under', 'price': -101, 'point': 147.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2025-11-09T16:09:59Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -1600}, {'name': 'New Hampshire Wildcats', 'price': 900}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -115, 'point': -15.5}, {'name': 'New Hampshire Wildcats', 'price': -105, 'point': 15.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Over', 'price': -115, 'point': 147.5}, {'name': 'Under', 'price': -105, 'point': 147.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-11-09T16:09:55Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -2000}, {'name': 'New Hampshire Wildcats', 'price': 850}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Harvard Crimson', 'price': -110, 'point': -16.0}, {'name': 'New Hampshire Wildcats', 'price': -113, 'point': 16.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -113, 'point': 148.0}, {'name': 'Under', 'price': -110, 'point': 148.0}]}]}]"
ef3d73d256caf0af1d2984f4a1a03e7a,basketball_ncaab,NCAAB,2025-11-09T17:30:00Z,Campbell Fighting Camels,Western Michigan Broncos,"[{'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2025-11-09T16:07:05Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -490}, {'name': 'Western Michigan Broncos', 'price': 365}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -120, 'point': -8.5}, {'name': 'Western Michigan Broncos', 'price': -102, 'point': 8.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 151.5}, {'name': 'Under', 'price': -110, 'point': 151.5}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2025-11-09T16:10:19Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -430}, {'name': 'Western Michigan Broncos', 'price': 337}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -115, 'point': -9.0}, {'name': 'Western Michigan Broncos', 'price': -105, 'point': 9.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 152.0}, {'name': 'Under', 'price': -110, 'point': 152.0}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2025-11-09T16:10:06Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -430}, {'name': 'Western Michigan Broncos', 'price': 337}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -111, 'point': -9.0}, {'name': 'Western Michigan Broncos', 'price': -101, 'point': 9.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Over', 'price': -108, 'point': 152.0}, {'name': 'Under', 'price': -108, 'point': 152.0}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-11-09T16:09:54Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -410}, {'name': 'Western Michigan Broncos', 'price': 320}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -115, 'point': -8.5}, {'name': 'Western Michigan Broncos', 'price': -105, 'point': 8.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -105, 'point': 152.5}, {'name': 'Under', 'price': -115, 'point': 152.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2025-11-09T16:09:59Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -450}, {'name': 'Western Michigan Broncos', 'price': 340}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -102, 'point': -9.5}, {'name': 'Western Michigan Broncos', 'price': -118, 'point': 9.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Over', 'price': -105, 'point': 152.5}, {'name': 'Under', 'price': -115, 'point': 152.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2025-11-09T16:10:23Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -435}, {'name': 'Western Michigan Broncos', 'price': 325}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -115, 'point': -9.0}, {'name': 'Western Michigan Broncos', 'price': -105, 'point': 9.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 152.0}, {'name': 'Under', 'price': -110, 'point': 152.0}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-11-09T16:09:55Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -480}, {'name': 'Western Michigan Broncos', 'price': 335}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -112, 'point': -9.0}, {'name': 'Western Michigan Broncos', 'price': -112, 'point': 9.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -114, 'point': 151.5}, {'name': 'Under', 'price': -109, 'point': 151.5}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2025-11-09T16:09:41Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:41Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -430}, {'name': 'Western Michigan Broncos', 'price': 338}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:41Z', 'outcomes': [{'name': 'Campbell Fighting Camels', 'price': -110, 'point': -9.0}, {'name': 'Western Michigan Broncos', 'price': -110, 'point': 9.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:41Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 152.0}, {'name': 'Under', 'price': -110, 'point': 152.0}]}]}]"
3cdcdf0a19b1384a4399c842b4be7dcd,basketball_ncaab,NCAAB,2025-11-09T18:00:00Z,American Eagles,Pennsylvania Quakers,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-11-09T16:09:54Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'American Eagles', 'price': -110}, {'name': 'Pennsylvania Quakers', 'price': -110}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'American Eagles', 'price': -125, 'point': 1.5}, {'name': 'Pennsylvania Quakers', 'price': 105, 'point': -1.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -105, 'point': 154.5}, {'name': 'Under', 'price': -115, 'point': 154.5}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2025-11-09T16:10:06Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'American Eagles', 'price': -111, 'point': 0.0}, {'name': 'Pennsylvania Quakers', 'price': -101, 'point': 0.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Over', 'price': -108, 'point': 153.5}, {'name': 'Under', 'price': -108, 'point': 153.5}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2025-11-09T16:10:19Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'American Eagles', 'price': -115, 'point': 0.0}, {'name': 'Pennsylvania Quakers', 'price': -105, 'point': 0.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 153.5}, {'name': 'Under', 'price': -110, 'point': 153.5}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2025-11-09T16:07:05Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'American Eagles', 'price': -108}, {'name': 'Pennsylvania Quakers', 'price': -112}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'American Eagles', 'price': -122, 'point': 1.5}, {'name': 'Pennsylvania Quakers', 'price': 100, 'point': -1.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Over', 'price': -112, 'point': 154.5}, {'name': 'Under', 'price': -108, 'point': 154.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2025-11-09T16:09:59Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'American Eagles', 'price': -110}, {'name': 'Pennsylvania Quakers', 'price': -110}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'American Eagles', 'price': -102, 'point': -1.5}, {'name': 'Pennsylvania Quakers', 'price': -118, 'point': 1.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Over', 'price': -115, 'point': 153.5}, {'name': 'Under', 'price': -105, 'point': 153.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-11-09T16:09:55Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'American Eagles', 'price': -118}, {'name': 'Pennsylvania Quakers', 'price': -106}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'American Eagles', 'price': -110, 'point': -1.0}, {'name': 'Pennsylvania Quakers', 'price': -113, 'point': 1.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -113, 'point': 155.5}, {'name': 'Under', 'price': -110, 'point': 155.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2025-11-09T16:10:23Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'American Eagles', 'price': -110}, {'name': 'Pennsylvania Quakers', 'price': -110}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'American Eagles', 'price': -105, 'point': -1.0}, {'name': 'Pennsylvania Quakers', 'price': -115, 'point': 1.0}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 155.0}, {'name': 'Under', 'price': -110, 'point': 155.0}]}]}]"
b7c2c02a2d096cc9099cd5aa664b79d6,basketball_ncaab,NCAAB,2025-11-09T18:00:00Z,Appalachian St Mountaineers,North Carolina Central Eagles,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-11-09T16:09:54Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -455}, {'name': 'North Carolina Central Eagles', 'price': 350}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -105, 'point': -10.5}, {'name': 'North Carolina Central Eagles', 'price': -115, 'point': 10.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -105, 'point': 134.5}, {'name': 'Under', 'price': -115, 'point': 134.5}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2025-11-09T16:10:19Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -105, 'point': -10.5}, {'name': 'North Carolina Central Eagles', 'price': -115, 'point': 10.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Over', 'price': -115, 'point': 134.0}, {'name': 'Under', 'price': -105, 'point': 134.0}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2025-11-09T16:10:06Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -101, 'point': -10.5}, {'name': 'North Carolina Central Eagles', 'price': -111, 'point': 10.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Over', 'price': -113, 'point': 134.0}, {'name': 'Under', 'price': -103, 'point': 134.0}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2025-11-09T16:07:05Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -550}, {'name': 'North Carolina Central Eagles', 'price': 390}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -120, 'point': -9.5}, {'name': 'North Carolina Central Eagles', 'price': -102, 'point': 9.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Over', 'price': -112, 'point': 133.5}, {'name': 'Under', 'price': -108, 'point': 133.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2025-11-09T16:09:59Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -500}, {'name': 'North Carolina Central Eagles', 'price': 375}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -105, 'point': -10.5}, {'name': 'North Carolina Central Eagles', 'price': -115, 'point': 10.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Over', 'price': -105, 'point': 134.5}, {'name': 'Under', 'price': -115, 'point': 134.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-11-09T16:09:55Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -530}, {'name': 'North Carolina Central Eagles', 'price': 370}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -108, 'point': -10.5}, {'name': 'North Carolina Central Eagles', 'price': -115, 'point': 10.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -114, 'point': 134.5}, {'name': 'Under', 'price': -109, 'point': 134.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2025-11-09T16:10:23Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -510}, {'name': 'North Carolina Central Eagles', 'price': 370}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Appalachian St Mountaineers', 'price': -105, 'point': -10.5}, {'name': 'North Carolina Central Eagles', 'price': -115, 'point': 10.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 134.0}, {'name': 'Under', 'price': -110, 'point': 134.0}]}]}]"
2ef5b06b83bbcadaa13d33c8d8868286,basketball_ncaab,NCAAB,2025-11-09T18:00:00Z,James Madison Dukes,Coppin St Eagles,"[{'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2025-11-09T16:09:54Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': 1200}, {'name': 'James Madison Dukes', 'price': -2400}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': -110, 'point': 18.5}, {'name': 'James Madison Dukes', 'price': -110, 'point': -18.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -115, 'point': 140.5}, {'name': 'Under', 'price': -105, 'point': 140.5}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2025-11-09T16:10:19Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': -107, 'point': 18.5}, {'name': 'James Madison Dukes', 'price': -113, 'point': -18.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:19Z', 'outcomes': [{'name': 'Over', 'price': -115, 'point': 140.5}, {'name': 'Under', 'price': -105, 'point': 140.5}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2025-11-09T16:10:06Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': -103, 'point': 18.5}, {'name': 'James Madison Dukes', 'price': -109, 'point': -18.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:06Z', 'outcomes': [{'name': 'Over', 'price': -113, 'point': 140.5}, {'name': 'Under', 'price': -103, 'point': 140.5}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2025-11-09T16:07:05Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': 1300}, {'name': 'James Madison Dukes', 'price': -4500}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': -114, 'point': 18.5}, {'name': 'James Madison Dukes', 'price': -106, 'point': -18.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:07:05Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 141.5}, {'name': 'Under', 'price': -110, 'point': 141.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2025-11-09T16:09:59Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': 1100}, {'name': 'James Madison Dukes', 'price': -2500}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': -110, 'point': 18.5}, {'name': 'James Madison Dukes', 'price': -110, 'point': -18.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:59Z', 'outcomes': [{'name': 'Over', 'price': -115, 'point': 140.5}, {'name': 'Under', 'price': -105, 'point': 140.5}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2025-11-09T16:09:55Z', 'markets': [{'key': 'h2h', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': 1050}, {'name': 'James Madison Dukes', 'price': -2500}]}, {'key': 'spreads', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': -113, 'point': 18.5}, {'name': 'James Madison Dukes', 'price': -110, 'point': -18.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:09:54Z', 'outcomes': [{'name': 'Over', 'price': -110, 'point': 141.5}, {'name': 'Under', 'price': -113, 'point': 141.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2025-11-09T16:10:23Z', 'markets': [{'key': 'spreads', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Coppin St Eagles', 'price': -110, 'point': 18.5}, {'name': 'James Madison Dukes', 'price': -110, 'point': -18.5}]}, {'key': 'totals', 'last_update': '2025-11-09T16:10:23Z', 'outcomes': [{'name': 'Over', 'price': -105, 'point': 141.5}, {'name': 'Under', 'price': -115, 'point': 141.5}]}]}]"
